,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
5041,Audi A4 2.0 TDI Multitronic,Bangalore,2012,88000,Diesel,Automatic,First,16.55,1968.0,88.8,5.0,16.25
5042,Maruti SX4 Vxi BSIV,Delhi,2009,92000,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2.7
5043,Ford Endeavour 2.2 Titanium AT 4X2,Chennai,2019,9000,Diesel,Automatic,First,12.62,2198.0,88.8,7.0,32.9
5044,Maruti Swift LXI BSIV,Coimbatore,2008,50121,Petrol,Manual,First,20.4,1197.0,83.11,5.0,3.41
5045,Hyundai Grand i10 CRDi Magna,Hyderabad,2014,79000,Diesel,Manual,First,24.0,1120.0,88.8,5.0,4.15
5046,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2014,46000,Diesel,Manual,Second,20.14,1498.0,88.8,5.0,5.9
5047,Mercedes-Benz E-Class 230,Pune,2012,100000,Petrol,Automatic,First,10.0,2496.0,157.7,5.0,11.5
5048,Hyundai i20 Asta 1.2,Kolkata,2015,41000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,4.75
5049,Maruti Alto K10 VXI AGS,Chennai,2015,25000,Petrol,Automatic,First,24.07,998.0,67.1,5.0,3.5
5050,Maruti Ertiga VDI,Pune,2014,71899,Diesel,Manual,First,20.77,1248.0,88.76,7.0,7.25
5051,Maruti Celerio VXI AT,Mumbai,2016,7100,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.35
5052,Renault KWID Climber 1.0 AMT,Coimbatore,2018,38171,Petrol,Automatic,Second,22.5,999.0,88.8,5.0,4.99
5053,Mahindra Scorpio SLE BSIV,Bangalore,2013,70359,Diesel,Manual,First,12.05,2179.0,88.8,8.0,7.65
5054,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,Chennai,2011,200000,Diesel,Manual,First,12.8,2494.0,88.8,7.0,9.0
5055,Volkswagen Polo Diesel Highline 1.2L,Chennai,2017,26969,Diesel,Manual,First,22.07,1199.0,73.9,5.0,6.9
5056,Ford Figo Diesel ZXI,Chennai,2011,56500,Diesel,Manual,First,20.0,1399.0,88.8,5.0,2.9
5057,Nissan Terrano XL Plus 85 PS,Kolkata,2014,40000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,5.75
5058,Force One LX 4x4,Kolkata,2014,41000,Diesel,Manual,First,17.0,2200.0,139.01,7.0,8.0
5059,Renault KWID 1.0 RXT Optional AMT,Kochi,2017,53105,Petrol,Automatic,First,22.5,999.0,88.8,5.0,4.41
5060,Skoda Rapid 1.5 TDI Elegance,Mumbai,2013,23000,Diesel,Manual,First,21.14,1498.0,103.52,5.0,4.95
5061,Mahindra XUV500 AT W10 FWD,Hyderabad,2016,80999,Diesel,Automatic,First,16.0,2179.0,88.8,7.0,14.4
5062,Ford Figo Diesel Titanium,Chennai,2012,82000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,2.95
5063,Mahindra Bolero ZLX,Coimbatore,2017,68557,Diesel,Manual,First,15.96,2523.0,62.1,7.0,8.14
5064,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2016,34000,Diesel,Manual,First,20.64,1498.0,108.5,5.0,8.45
5065,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Pune,2015,77000,Diesel,Manual,First,12.99,2494.0,88.8,8.0,12.5
5066,Mahindra XUV500 W8 2WD,Mumbai,2012,48000,Diesel,Manual,First,15.1,2179.0,88.8,7.0,6.5
5067,Ford Ecosport 1.5 Ti VCT MT Titanium,Coimbatore,2015,28232,Petrol,Manual,Second,15.8,1499.0,88.8,5.0,7.72
5068,Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,Chennai,2011,110000,Diesel,Automatic,First,16.96,1968.0,138.1,5.0,8.0
5069,Tata New Safari DICOR 2.2 VX 4x4,Chennai,2009,120000,Diesel,Manual,Second,13.93,2179.0,88.8,7.0,3.0
5070,BMW 3 Series 330d Convertible,Mumbai,2013,49000,Diesel,Automatic,First,8.2,2993.0,88.8,4.0,29.0
5071,Volkswagen Polo 1.2 MPI Highline,Kolkata,2014,22000,Petrol,Manual,First,16.47,1198.0,88.8,5.0,4.11
5072,Hyundai i20 Magna Optional 1.2,Coimbatore,2015,14925,Petrol,Manual,First,18.5,1197.0,82.9,5.0,5.37
5073,Maruti Ertiga ZDI,Mumbai,2013,75000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,6.55
5074,Honda City i VTEC V,Chennai,2015,23000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,7.0
5075,Honda City 1.5 S MT,Mumbai,2014,57000,Petrol,Manual,First,17.0,1497.0,88.8,5.0,5.48
5076,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Kochi,2013,76718,Diesel,Automatic,First,16.96,1968.0,138.03,5.0,6.51
5077,Honda Amaze VX i-DTEC,Pune,2016,138000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.15
5078,Mahindra XUV500 W8 2WD,Hyderabad,2013,140000,Diesel,Manual,Second,15.1,2179.0,88.8,7.0,9.0
5079,Toyota Corolla Altis VL,Mumbai,2008,110000,Petrol,Automatic,Second,14.53,1798.0,138.1,5.0,2.75
5080,BMW 3 Series 320d,Bangalore,2012,73000,Diesel,Automatic,First,22.69,1995.0,88.8,5.0,12.5
5081,Ford EcoSport 1.5 Diesel Trend,Kochi,2017,63423,Diesel,Manual,First,23.0,1498.0,98.96,5.0,7.69
5082,Hyundai i20 Asta Optional with Sunroof 1.2,Kochi,2013,62132,Petrol,Manual,First,18.5,1197.0,82.85,5.0,4.57
5083,Honda City 1.5 S AT,Mumbai,2013,51000,Petrol,Automatic,First,16.8,1497.0,88.8,5.0,4.5
5084,Maruti Ritz VDI (ABS) BS IV,Hyderabad,2015,75000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4.9
5085,Hyundai i10 Era 1.1,Kolkata,2008,55410,Petrol,Manual,First,19.81,1086.0,68.05,5.0,1.65
5086,Chevrolet Sail 1.2 LS,Mumbai,2015,41000,Petrol,Manual,First,18.2,1199.0,82.4,5.0,3.25
5087,Hyundai Verna 1.6 SX CRDi (O),Chennai,2012,45000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.25
5088,Hyundai Creta 1.6 SX Option,Kochi,2018,53322,Petrol,Manual,First,15.8,1591.0,121.3,5.0,12.13
5089,Chevrolet Sail 1.2 LS,Jaipur,2013,48000,Petrol,Manual,First,18.2,1199.0,82.4,5.0,3.25
5090,Audi Q5 2.0 TDI,Hyderabad,2013,72000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,29.0
5091,Honda City 1.5 V MT Exclusive,Kochi,2013,50266,Petrol,Manual,First,17.0,1497.0,88.8,5.0,5.53
5092,Ford EcoSport 1.5 Petrol Titanium,Hyderabad,2017,21800,Petrol,Manual,First,17.0,1497.0,121.36,5.0,8.75
5093,Audi Q7 3.0 TDI Quattro Premium Plus,Bangalore,2014,45000,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,37.9
5094,Hyundai i10 Magna 1.2,Delhi,2010,62000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.4
5095,Hyundai i20 1.2 Asta,Chennai,2014,41681,Petrol,Manual,First,17.0,1197.0,88.8,5.0,4.55
5096,Maruti Swift Dzire 1.2 Vxi BSIV,Delhi,2011,69313,Petrol,Manual,Second,17.5,1197.0,85.8,5.0,2.65
5097,Tata Indica V2 eLX,Pune,2017,49000,Diesel,Manual,Second,25.0,1396.0,88.8,5.0,1.6
5098,BMW 5 Series 2010-2013 530d,Coimbatore,2012,40471,Diesel,Automatic,Second,16.2,2993.0,88.8,5.0,25.72
5099,Maruti Swift VDI,Ahmedabad,2013,60000,Diesel,Manual,First,22.9,1248.0,88.8,5.0,4.15
5100,Ford Freestyle Titanium Plus Petrol,Jaipur,2018,1001,Petrol,Manual,First,19.0,1194.0,94.68,5.0,7.23
5101,Hyundai Verna XXi ABS (Petrol),Bangalore,2008,38000,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,2.6
5102,BMW 3 Series 320d Highline,Mumbai,2008,66000,Diesel,Automatic,Second,16.07,1995.0,88.8,5.0,7.25
5103,Toyota Innova 2.5 G4 Diesel 8-seater,Kochi,2017,33901,Diesel,Manual,First,12.8,2494.0,88.8,8.0,14.29
5104,Mercedes-Benz New C-Class C 250 CDI Elegance,Hyderabad,2011,57000,Diesel,Automatic,Second,14.94,2143.0,88.8,5.0,17.25
5105,Hyundai Elantra 1.6 SX,Pune,2013,170000,Diesel,Manual,First,22.54,1582.0,126.2,5.0,7.5
5106,Maruti Ritz ZDi,Hyderabad,2014,60000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4.35
5107,Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,85000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.9
5108,Hyundai Xcent 1.2 Kappa S,Kolkata,2016,146000,Petrol,Manual,Second,19.1,1197.0,88.8,5.0,3.5
5109,Honda City i DTEC V,Kolkata,2014,56002,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.1
5110,Renault KWID RXT,Mumbai,2016,8554,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.2
5111,Toyota Etios Cross 1.4L VD,Jaipur,2014,62322,Diesel,Manual,First,23.59,1364.0,67.06,5.0,4.9
5112,Maruti Alto K10 VXI,Kochi,2015,37929,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.69
5113,Tata Tiago 1.2 Revotron XM Option,Chennai,2016,5400,Petrol,Manual,First,23.84,1199.0,88.8,5.0,3.98
5114,Hyundai i20 1.4 CRDi Magna,Kolkata,2013,60000,Diesel,Manual,First,21.9,1396.0,88.8,5.0,2.95
5115,Audi A4 2.0 TDI,Kochi,2014,55730,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,15.21
5116,Maruti Swift VDI,Hyderabad,2015,62000,Diesel,Manual,First,28.4,1248.0,88.8,5.0,6.3
5117,Volkswagen Ameo 1.2 MPI Highline,Kochi,2017,14576,Petrol,Manual,First,17.0,1198.0,73.75,5.0,6.69
5118,Honda BRV i-VTEC V CVT,Mumbai,2017,17000,Petrol,Automatic,First,16.0,1497.0,117.3,7.0,9.5
5119,Hyundai i20 Asta,Mumbai,2009,28000,Petrol,Manual,First,17.0,1197.0,88.8,5.0,2.65
5120,Hyundai Santa Fe 4X4,Ahmedabad,2012,58200,Diesel,Manual,First,14.66,2199.0,194.3,7.0,7.5
5121,Honda City 1.5 GXI,Bangalore,2002,53000,Petrol,Manual,Second,0.0,1497.0,88.8,5.0,1.85
5122,Maruti Celerio ZXI Optional AMT,Kochi,2018,12278,Petrol,Automatic,First,23.1,998.0,67.04,5.0,5.63
5123,Hyundai Creta 1.6 SX,Coimbatore,2018,17665,Petrol,Manual,First,15.8,1591.0,121.3,5.0,11.78
5124,Tata Indica V2 DL BSIII,Hyderabad,2004,200000,Diesel,Manual,Second,17.88,1396.0,52.8,5.0,0.85
5125,Volkswagen Vento Petrol Highline,Mumbai,2011,55893,Petrol,Manual,First,15.04,1598.0,103.6,5.0,3.35
5126,Maruti Celerio VXI,Kochi,2015,60586,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.11
5127,Mercedes-Benz CLA 200 D Sport Edition,Ahmedabad,2015,13500,Diesel,Automatic,First,17.9,2143.0,88.8,5.0,25.51
5128,Maruti Alto 800 LXI,Jaipur,2017,30000,Petrol,Manual,First,22.74,796.0,47.3,5.0,3.1
5129,Ford Endeavour 3.2 Titanium AT 4X4,Delhi,2018,12000,Diesel,Automatic,First,10.91,3198.0,88.8,7.0,33.5
5130,Tata Zest Revotron 1.2T XE,Kolkata,2017,65000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,4.8
5131,Volkswagen Vento 1.6 Comfortline,Kolkata,2014,38000,Petrol,Manual,First,16.09,1598.0,103.5,5.0,3.49
5132,Maruti Ertiga ZXI,Mumbai,2012,25000,Petrol,Manual,Second,17.5,1373.0,91.1,7.0,5.15
5133,Mercedes-Benz M-Class ML 350 CDI Corporate,Mumbai,2011,100000,Diesel,Automatic,First,14.0,2987.0,88.8,5.0,14.41
5134,Volkswagen Polo 1.2 MPI Highline,Mumbai,2014,13710,Petrol,Manual,First,16.2,1199.0,88.8,5.0,4.75
5135,Toyota Fortuner 4x2 AT,Jaipur,2015,100000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,19.0
5136,Maruti Celerio VXI,Hyderabad,2017,17000,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.9
5137,BMW 3 Series 320d Corporate Edition,Chennai,2008,89000,Diesel,Automatic,Second,16.07,1995.0,88.8,4.0,6.3
5138,Honda City ZX VTEC,Jaipur,2006,100173,Petrol,Manual,Second,16.9,1497.0,88.8,5.0,2.4
5139,Mitsubishi Cedia Sports,Pune,2009,97000,Petrol,Manual,First,13.17,1999.0,88.8,5.0,3.0
5140,Renault Pulse Petrol RxL,Delhi,2016,40190,Petrol,Manual,First,18.06,1198.0,74.93,5.0,4.25
5141,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2016,29647,Diesel,Manual,First,20.14,1498.0,88.8,5.0,6.3
5142,Maruti Baleno RS Petrol,Kochi,2018,43639,Petrol,Manual,First,21.1,998.0,88.8,5.0,8.15
5143,Hyundai i10 Magna,Kochi,2012,37333,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.22
5144,Hyundai i20 1.2 Spotz,Kochi,2018,48407,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.65
5145,BMW Z4 2009-2013 35i,Delhi,2011,25000,Petrol,Automatic,First,10.37,2979.0,88.8,2.0,30.0
5146,Hyundai i10 Sportz 1.2,Pune,2010,72400,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,2.3
5147,Mini Cooper S Carbon Edition,Delhi,2012,18000,Petrol,Automatic,First,13.6,1598.0,88.8,4.0,22.0
5148,Honda Brio V MT,Pune,2012,65167,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.28
5149,Maruti Ciaz ZXi Option,Kochi,2016,25418,Petrol,Manual,First,20.73,1373.0,91.2,5.0,7.09
5150,Maruti Swift Dzire ZDi,Coimbatore,2013,38995,Diesel,Manual,First,19.3,1248.0,73.9,5.0,6.46
5151,Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2012,60000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.0
5152,BMW X1 sDrive20d,Delhi,2011,72000,Diesel,Automatic,First,17.05,1995.0,88.8,5.0,11.0
5153,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2016,31075,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,49.79
5154,Ford Figo 1.5D Trend MT,Kolkata,2015,4311,Diesel,Manual,First,25.83,1498.0,88.8,5.0,4.8
5155,BMW 3 Series Luxury Line,Bangalore,2017,21000,Diesel,Automatic,First,21.76,1995.0,88.8,5.0,35.0
5156,Mercedes-Benz M-Class ML 350 CDI Corporate,Bangalore,2011,54000,Diesel,Automatic,First,14.0,2987.0,88.8,5.0,21.99
5157,Maruti Wagon R LX BSIII,Mumbai,2007,50000,Petrol,Manual,Second,17.3,1061.0,88.8,5.0,1.1
5158,Maruti Baleno Zeta 1.2,Delhi,2018,13000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.6
5159,Maruti Dzire VXI,Pune,2013,74000,Petrol,Manual,First,22.0,1197.0,81.8,5.0,4.5
5160,Chevrolet Aveo U-VA 1.2 LT,Pune,2009,75000,Petrol,Manual,Second,14.7,1150.0,88.8,5.0,1.0
5161,Volkswagen Polo 1.5 TDI Highline,Chennai,2017,25000,Diesel,Manual,First,20.14,1498.0,88.8,5.0,6.9
5162,Land Rover Freelander 2 TD4 SE,Hyderabad,2012,139000,Diesel,Automatic,First,0.0,2179.0,88.8,5.0,16.75
5163,Audi Q5 30 TDI quattro Premium,Mumbai,2015,52000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,25.49
5164,Audi A6 35 TDI Matrix,Chennai,2015,20000,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,35.5
5165,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2018,32663,Diesel,Manual,First,24.0,1186.0,73.97,5.0,6.28
5166,Mahindra Scorpio SLE BSIV,Delhi,2012,76777,Diesel,Manual,Second,12.05,2179.0,88.8,8.0,4.88
5167,Tata Bolt Quadrajet XE,Hyderabad,2016,100303,Diesel,Manual,First,22.95,1248.0,88.8,5.0,3.7
5168,Hyundai EON Era Plus,Kochi,2015,43993,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.45
5169,Mahindra Scorpio S8 8 Seater,Kochi,2016,72118,Diesel,Manual,First,15.4,2179.0,88.8,8.0,10.23
5170,Honda Accord 2001-2003 2.0 AT,Bangalore,2010,83000,Petrol,Automatic,Second,11.1,2354.0,88.8,5.0,6.5
5171,Volkswagen Polo 1.2 MPI Highline,Mumbai,2016,7523,Petrol,Manual,First,16.2,1199.0,88.8,5.0,6.15
5172,Maruti Eeco 7 Seater Standard,Mumbai,2014,34670,Petrol,Manual,First,15.1,1196.0,88.8,7.0,2.9
5173,Hyundai Grand i10 CRDi Sportz,Ahmedabad,2016,30000,Diesel,Manual,First,24.0,1120.0,88.8,5.0,5.5
5174,Ford Endeavour 3.2 Titanium AT 4X4,Chennai,2017,17000,Diesel,Automatic,First,10.91,3198.0,88.8,7.0,31.0
5175,Hyundai Grand i10 1.2 CRDi Sportz,Delhi,2015,59261,Diesel,Manual,First,24.0,1186.0,73.97,5.0,4.25
5176,Maruti Swift VDI,Kochi,2016,65210,Diesel,Manual,First,22.9,1248.0,88.8,5.0,5.48
5177,Hyundai i20 1.2 Asta Option,Bangalore,2016,19000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.25
5178,Maruti Swift Dzire VXi,Hyderabad,2012,50000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,3.0
5179,BMW 3 Series 320d Luxury Line,Hyderabad,2015,47000,Diesel,Automatic,First,22.69,1995.0,88.8,5.0,29.5
5180,Honda City ZX GXi,Mumbai,2007,75000,Petrol,Manual,Second,17.7,1497.0,88.8,5.0,1.49
5181,Hyundai i10 Sportz 1.2 AT,Pune,2013,54534,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,3.65
5182,Ford Ecosport Signature Edition Diesel,Ahmedabad,2018,13000,Diesel,Manual,First,23.0,1498.0,98.96,5.0,10.9
5183,Maruti Celerio ZXI MT,Bangalore,2015,48808,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.3
5184,Maruti Ertiga VDI,Pune,2012,63001,Diesel,Manual,Second,20.77,1248.0,88.76,7.0,6.11
5185,Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2015,64771,Diesel,Manual,First,12.8,2494.0,88.8,8.0,15.5
5186,Honda City i VTEC SV,Mumbai,2016,34634,Petrol,Manual,First,17.8,1497.0,117.3,5.0,6.9
5187,Maruti Swift Dzire VXI,Bangalore,2012,69242,Petrol,Manual,First,19.1,1197.0,85.8,5.0,4.69
5188,Maruti Ritz LXi,Kochi,2011,33292,Petrol,Manual,First,18.5,1197.0,85.8,5.0,3.19
5189,Hyundai i20 Sportz AT 1.4,Pune,2012,55000,Petrol,Automatic,Second,15.0,1396.0,98.6,5.0,3.75
5190,Hyundai i20 Active SX Dual Tone Petrol,Pune,2019,1000,Petrol,Manual,First,17.19,1197.0,81.86,5.0,8.6
5191,Honda City 1.5 E MT,Chennai,2011,80000,Petrol,Manual,Second,17.0,1497.0,88.8,5.0,3.85
5192,Porsche Cayenne S Diesel,Coimbatore,2016,65003,Diesel,Automatic,First,13.6,4134.0,88.8,5.0,67.83
5193,Honda Amaze VX i-VTEC,Coimbatore,2019,16573,Petrol,Manual,First,17.8,1198.0,86.7,5.0,9.31
5194,Honda Civic 2006-2010 1.8 S AT,Pune,2008,152633,Petrol,Automatic,First,12.9,1799.0,88.8,5.0,3.0
5195,Hyundai i20 Magna 1.2,Bangalore,2015,53000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5.5
5196,Hyundai Creta 1.6 CRDi SX,Hyderabad,2017,50129,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.3
5197,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Hyderabad,2013,63716,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,23.0
5198,Maruti Alto 800 2016-2019 LXI,Mumbai,2018,11000,Petrol,Manual,First,24.7,796.0,47.3,5.0,3.35
5199,BMW X1 sDrive 20d Exclusive,Chennai,2012,115000,Diesel,Automatic,Third,15.06,1995.0,88.8,5.0,10.0
5200,Hyundai i10 Magna,Delhi,2013,63265,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.95
5201,Volkswagen Ameo 1.5 TDI Highline,Pune,2016,20000,Diesel,Manual,First,21.66,1498.0,108.62,5.0,6.75
5202,Volkswagen Polo Petrol Highline 1.2L,Pune,2010,79000,Petrol,Manual,Third,16.47,1198.0,73.9,5.0,2.44
5203,Maruti Ciaz VXi Plus,Mumbai,2015,41000,Petrol,Manual,First,20.73,1373.0,91.1,5.0,5.85
5204,Volkswagen Polo GT TSI,Kochi,2015,26323,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,7.4
5205,Hyundai Xcent 1.1 CRDi Base,Pune,2016,76000,Diesel,Manual,First,24.4,1120.0,88.8,5.0,3.8
5206,Honda Civic 2006-2010 1.8 S MT,Hyderabad,2008,69972,Petrol,Manual,First,13.5,1799.0,88.8,5.0,3.8
5207,Honda City ZX GXi,Kolkata,2008,69000,Petrol,Manual,First,17.7,1497.0,88.8,5.0,2.7
5208,Mahindra Bolero ZLX,Jaipur,2016,65000,Diesel,Manual,First,15.96,2523.0,62.1,7.0,7.21
5209,Honda City i VTEC V,Hyderabad,2016,29512,Petrol,Manual,First,17.4,1497.0,117.3,5.0,7.9
5210,Hyundai Xcent 1.2 CRDi S,Kolkata,2017,51000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,4.2
5211,Renault Duster 110PS Diesel RxL,Mumbai,2014,58003,Diesel,Manual,First,19.01,1461.0,108.45,5.0,5.75
5212,Maruti A-Star AT VXI,Hyderabad,2013,56500,Petrol,Automatic,First,16.98,998.0,66.1,5.0,3.45
5213,Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2014,29063,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,25.75
5214,Mahindra XUV500 W8 2WD,Coimbatore,2018,46811,Diesel,Manual,First,16.0,2179.0,88.8,7.0,16.59
5215,Renault Pulse Petrol RxZ,Coimbatore,2014,31897,Petrol,Manual,First,18.06,1198.0,74.96,5.0,4.69
5216,BMW 3 Series 320d,Mumbai,2009,52100,Diesel,Automatic,Second,13.2,1995.0,88.8,5.0,7.5
5217,Toyota Innova Crysta 2.4 GX MT,Hyderabad,2016,73000,Diesel,Manual,First,13.68,2393.0,147.8,7.0,16.5
5218,Honda City 1.5 S MT,Kolkata,2009,31423,Petrol,Manual,First,17.0,1497.0,88.8,5.0,1.99
5219,Maruti Swift VDI,Chennai,2014,75180,Diesel,Manual,First,22.9,1248.0,88.8,5.0,5.25
5220,Renault Duster 110PS Diesel RxZ Plus,Mumbai,2013,75000,Diesel,Manual,Second,19.64,1461.0,108.45,5.0,5.4
5221,Volkswagen Polo 1.2 MPI Comfortline,Mumbai,2014,15000,Petrol,Manual,First,16.47,1198.0,88.8,5.0,3.9
5222,Hyundai i20 Active 1.2 S,Mumbai,2015,12000,Petrol,Manual,First,17.19,1197.0,81.86,5.0,5.8
5223,BMW 5 Series 2013-2017 520d Luxury Line,Pune,2014,32000,Diesel,Automatic,First,18.12,1995.0,88.8,5.0,30.5
5224,Maruti Swift Dzire LDI,Hyderabad,2017,44504,Diesel,Manual,First,23.4,1248.0,88.8,5.0,5.6
5225,Mercedes-Benz M-Class ML 350 4Matic,Ahmedabad,2012,66000,Diesel,Automatic,First,0.0,2987.0,88.8,5.0,23.0
5226,Maruti Swift LDI,Jaipur,2015,39437,Diesel,Manual,First,28.4,1248.0,88.8,5.0,5.15
5227,Hyundai Verna 1.6 CRDI AT SX Option,Coimbatore,2017,36931,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,9.48
5228,Tata Nano XTA,Bangalore,2016,17800,Petrol,Automatic,Second,21.9,624.0,37.48,4.0,2.38
5229,Maruti Swift Dzire LXi,Hyderabad,2009,71346,Petrol,Manual,First,17.5,1298.0,85.8,5.0,3.8
5230,Hyundai i20 Asta Option 1.2,Delhi,2015,45000,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,5.5
5231,Hyundai i20 1.2 Sportz,Hyderabad,2010,85155,Petrol,Manual,First,17.0,1197.0,88.8,5.0,3.55
5232,Maruti Ciaz ZXi,Mumbai,2015,48823,Petrol,Manual,First,20.73,1373.0,91.1,5.0,6.35
5233,Land Rover Range Rover 2.2L Prestige,Delhi,2015,37000,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,36.0
5234,Tata Indigo LX BSII,Hyderabad,2005,92000,Diesel,Manual,Second,16.1,1405.0,88.8,5.0,1.1
5235,Tata Zest Revotron 1.2T XM,Mumbai,2014,36000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,3.7
5236,Mahindra XUV500 W10 1.99 mHawk,Delhi,2016,24569,Diesel,Manual,First,16.0,1997.0,88.8,7.0,13.5
5237,Honda Accord 2.4 AT,Mumbai,2008,95000,Petrol,Automatic,Third,11.7,2354.0,177.6,5.0,2.85
5238,Tata Nano Twist XT,Coimbatore,2015,25811,Petrol,Manual,Second,25.4,624.0,37.5,4.0,2.13
5239,Hyundai Elantra CRDi S,Ahmedabad,2015,65000,Diesel,Manual,First,22.7,1582.0,126.2,5.0,7.75
5240,Tata Indica V2 eLS,Chennai,2017,100400,Diesel,Manual,First,25.0,1396.0,88.8,5.0,2.85
5241,Honda Amaze S i-Dtech,Jaipur,2014,76414,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.95
5242,Mahindra XUV500 W8 2WD,Kochi,2012,82103,Diesel,Manual,First,15.1,2179.0,88.8,7.0,6.2
5243,BMW X3 xDrive 20d Expedition,Pune,2013,98000,Diesel,Automatic,First,18.56,1995.0,88.8,5.0,17.5
5244,Hyundai Grand i10 1.2 Kappa Magna,Pune,2010,45252,Petrol,Manual,First,18.9,1197.0,81.86,5.0,2.25
5245,Maruti Baleno Zeta 1.2,Delhi,2017,10300,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.75
5246,Hyundai Verna 1.6 CRDi AT SX,Kochi,2016,42024,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,9.73
5247,Maruti Ertiga VDI,Kochi,2018,51236,Diesel,Manual,First,25.47,1248.0,88.5,7.0,8.49
5248,Mini Cooper S Carbon Edition,Mumbai,2013,52000,Petrol,Automatic,First,13.6,1598.0,88.8,4.0,25.0
5249,Maruti Ritz ZDi,Coimbatore,2015,42894,Diesel,Manual,First,23.2,1248.0,73.94,5.0,5.59
5250,Skoda Laura L n K 1.9 PD AT,Mumbai,2011,68000,Diesel,Automatic,First,15.6,1896.0,88.8,5.0,4.8
5251,Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2014,69000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5.45
5252,Hyundai i20 2015-2017 Sportz 1.2,Pune,2017,10000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.5
5253,Honda Brio E MT,Chennai,2015,16000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4.35
5254,Honda Amaze S i-Dtech,Kolkata,2013,46992,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.75
